Stem,Average Occurrence (Comedy),Average Occurrence (Thriller)
flynn,0.0,0.0688594494423
describ,0.113958128818,0.196747564349
contract,0.352621102681,0.291073428587
straighten,0.149847586627,0.0980145541976
reilli,0.00879765801612,0.108036478427
regula,0.0,0.0
tremend,0.0700026728092,0.0342140038076
love,10.4168084041,4.23485669643
setup,0.0897499503172,0.0736094660067
enforc,0.0353574615913,0.093870018982
castl,0.230917767272,0.0779150004779
lousi,0.240663636267,0.0891304942359
bloke,0.0,0.0836312170555
marietta,0.0,0.0787955070271
cooki,0.141823949787,0.133303521723
someon,3.17157770213,3.1899698081
design,0.346277969238,0.256674226879
address,0.351543553655,0.459989324885
knowi,0.106396636473,0.0150500098994
award,0.0708836818998,0.0439908360464
tick,0.0625737160184,0.0834658969758
unconsci,0.106164104465,0.0636239507551
weve,2.39916459737,2.40304651156
cleveland,0.017754008407,0.053795693261
sweeti,0.284472567506,0.0923280490442
intellect,0.0265829898535,0.0395631377782
beard,0.0791537624183,0.0538214604626
surrend,0.115132342868,0.112703648194
vinci,0.109071971005,0.0398609112828
hildi,0.0,0.0
tail,0.123466209208,0.157285308607
dignan,0.497544088058,0.0
moss,0.103288439848,0.0340017845142
photo,0.123885385324,0.259451925532
myth,0.0181401894075,0.0541851005565
tuesdai,0.169387920019,0.117508093484
stress,0.106874108477,0.118622916848
limb,0.0712486041922,0.0499082118764
wallet,0.247881505647,0.142347045089
tooth,0.070518926608,0.117504297328
bare,0.230632550079,0.191145600481
ten,1.77361824305,1.58187314385
guilti,0.210662600529,0.176805949959
inform,0.612007497059,0.959622655203
list,0.506321670396,0.57302827719
husband,0.852949821475,1.13752731916
visual,0.106105194155,0.0641098319344
ross,0.0358294231116,0.0694481595889
jabez,0.6788353977,0.0
cape,0.0709405432676,0.0394729364511
atlanta,0.0175057096417,0.0691031478021
champion,0.0609495601693,0.0194821926902
valuabl,0.176550005041,0.118375409019
respons,0.733129285251,0.529682828009
addit,0.0791098570842,0.0491022088175
spike,0.105867391755,0.0198022063087
lighten,0.0532701693806,0.0592224217852
wagon,0.0980612411359,0.0441086812741
owl,0.0182064672112,0.0701206522357
dog,1.60934092753,1.00967284201
santa,0.269538757572,0.170885381501
fantasi,0.184500000688,0.0978720543111
belt,0.184013869198,0.0689672300819
unowu,0.0923120101072,0.0496068348186
enorm,0.0892195285513,0.0836544203907
kind,4.62791434279,2.97738452713
light,1.1455764958,1.1630810224
investig,0.192845686435,0.647362707631
lila,0.256954726592,0.0191583711326
laundri,0.125136521392,0.0540496677459
jessica,0.255387677336,0.0344522479677
jodi,0.0,0.116672326564
masturb,0.106971377821,0.00491745300766
porter,0.0698639760322,0.0694212366459
la,0.842601536217,0.414498290269
couldn,0.0176385950063,0.0739123203912
canada,0.155955405328,0.0637640453816
dress,1.44942257953,0.431605412598
port,0.0809237538566,0.153308032884
alwai,5.43872200556,3.50678996593
explor,0.0710262156013,0.158014271732
bateman,0.0,0.127113723342
governor,0.122386859347,0.0244020417034
sat,0.194349604861,0.162219340733
fought,0.0707752602437,0.103274966446
perimet,0.0539667088099,0.0644127480641
wasnt,2.96741335257,2.78922474287
testimoni,0.0358669559468,0.103379904706
conklin,0.0,0.101781036769
cart,0.0788165126756,0.0451014316117
caus,2.15651646634,1.57649589291
number,1.63391168509,1.48415469655
crane,0.164106167836,0.0433917713213
loyalti,0.0885967539328,0.0831986333071
fake,0.344679976688,0.20438308759
puff,0.204000167881,0.0145141389105
accompani,0.0349064957647,0.0348058563248
cultur,0.115936926377,0.123595633057
fenc,0.105263289623,0.122514900807
outa,0.0790945183058,0.0737007798668
cal,0.123774064983,0.00497855611638
whenev,0.228739739489,0.175446613785
roach,0.11657476978,0.0247314603127
transmitt,0.00891873603374,0.0644539402157
fingerprint,0.0627617189673,0.0932054504511
mail,0.202645658236,0.152409872512
kaufman,0.176030297623,0.0
pole,0.0979846167533,0.109421350936
engag,0.388703928691,0.162894810697
plain,0.124242774904,0.15190902155
suppli,0.255168690038,0.226198256196
reserv,0.195608897408,0.212525082854
few,2.05383066413,1.91292685484
sandwich,0.2290412393,0.117327371112
fredo,0.0,0.0825916627427
safe,0.72794586037,1.16645700978
hockei,0.150803576115,0.0197894680849
hous,3.23602984899,2.7084345955
elain,0.344879274221,0.145184889958
knox,0.0,0.157088446535
oath,0.0626040369467,0.0294750949648
wander,0.107187899753,0.195316355657
latin,0.0528941115446,0.0391289064535
same,2.7189576464,2.46571405665
git,0.0807286860555,0.0298589987839
garbag,0.140746357017,0.123210623737
charg,0.477067959201,0.698536543655
knowledg,0.0718934064391,0.201120754355
uknowu,0.0821260753356,0.0696219077004
veronica,0.442186988934,0.00508454893369
john,1.46779200738,1.6056926261
connel,0.0779889122313,0.0340691158448
anticip,0.0797621536174,0.039419555251
drown,0.0887347822307,0.225664006916
rose,0.265670284627,0.0834035551321
carpet,0.0882396697182,0.0390281624901
circu,0.0975919076502,0.0491139194539
sebastian,0.00879680584382,0.0734420592946
cmere,0.0708746727514,0.038989145979
irish,0.0717348583393,0.0638963306634
robert,0.445109460912,0.230602796435
fork,0.149586511891,0.0399067123753
lazi,0.0710387923784,0.0491127103181
flare,0.0179333958996,0.0691236199242
bobo,0.0517414599897,0.110593840423
guess,4.08328388789,3.00473466625
hippi,0.0354801920189,0.0695966483269
the,179.208094598,152.448421516
specif,0.105826785679,0.167292867562
offici,0.150101913966,0.240787106504
god,5.53925370136,3.60395733578
exhibit,0.0705700819008,0.148273733208
madam,0.672623638839,0.083267871807
privileg,0.124686691802,0.0684409628766
scrambl,0.0443073209988,0.0443310820727
con,0.21279105108,0.128026229807
handi,0.035454915235,0.0734559025935
rifl,0.0263533885242,0.0983834274331
peep,0.0540160876979,0.0397024972199
moron,0.222220857987,0.0643268906667
resent,0.052766614922,0.0245699989586
lai,0.425416083903,0.392709230682
scotch,0.14138074098,0.0975042108899
brenner,0.0,0.110214806103
lake,0.187961847506,0.227580661637
therel,0.177435648618,0.0883061479061
gordo,0.0,0.0786539723367
everett,0.0175134442739,0.0
neural,0.0,0.0690461960605
madison,0.04454225127,0.0774042442536
realiz,0.920564871791,0.558438242844
georg,0.470074073533,0.26782816791
skate,0.0350776673188,0.0294175108549
drink,2.16310219996,1.35197427737
goddam,0.114656791322,0.112022881852
anyhow,0.141407852803,0.112499347285
jew,0.071125900578,0.0342901431618
popul,0.0265367512942,0.0745503498258
freedom,0.187345588932,0.142555261585
togeth,2.05948157251,1.68250715722
attempt,0.187665792059,0.142769032142
adel,0.0440791199363,0.0924031474993
coat,0.284931992792,0.185943560759
mob,0.11396019003,0.196954712918
higher,0.124097861432,0.1333237294
cowboi,0.0444737080623,0.143001746302
heel,0.123704414228,0.0737433118009
inconveni,0.0356923281694,0.0490515222364
respond,0.142772036977,0.113042207205
patch,0.0885690844793,0.103943627338
mostli,0.290305613044,0.240733493333
fan,0.345872908435,0.147688936459
highwai,0.0711913649873,0.131551565164
reason,1.493748606,1.53015713839
soon,1.65937128349,1.24543200575
helpless,0.0795302049658,0.0343709962417
then,10.1238213734,9.38708540835
cobb,0.130513246777,0.0358180203771
weird,0.808772042157,0.431882655882
parker,0.0808898202673,0.11900270299
seen,2.50319898072,2.08749146249
happier,0.0798580754738,0.0489286212215
roast,0.0711283320332,0.0534071965195
tip,0.34571663401,0.356366536392
legend,0.026593285658,0.0492637123776
behavior,0.168535667457,0.167352969625
secur,0.364133392809,0.914520328974
tatum,0.0,0.0829865733733
especi,0.381340444607,0.260425335547
jeez,0.204821601984,0.0884766627911
your,69.2481905942,49.7088213451
dispatch,0.00866709023124,0.0741053180158
heart,1.49151018788,0.896104734475
test,0.564380076609,0.659127314818
webster,0.48895043646,0.00501329265823
categori,0.0355257898369,0.0443176600922
chicken,0.387803273014,0.222099358589
alibi,0.0625963122376,0.0492680620702
wouldn,0.0351617391601,0.0738448818868
hyster,0.10729570831,0.0637219779793
mankind,0.052777723271,0.024585083053
north,0.303833704753,0.335532420486
kiss,1.02743130067,0.420500740143
mighti,0.141542904262,0.0691138359029
levi,0.0276314195374,0.0049274764672
fond,0.0530707649639,0.0436647695192
rain,0.364047990488,0.216648353774
obsess,0.202901215483,0.196098408859
michael,0.273908091186,0.674497151153
corleon,0.00900907539445,0.18976242882
vision,0.107009952256,0.181852629433
edg,0.150073768535,0.143020806961
command,0.805189880136,0.593412113598
nineti,0.143311607626,0.0884435423337
gin,0.0698446037545,0.045042399916
nix,0.00917999168093,0.121464099923
amus,0.106681733266,0.112775313795
afterward,0.0978432419706,0.12274618164
wanta,0.24306828395,0.0384556092173
thorwald,0.0,0.155507106167
by,7.34363057835,6.07634927081
rag,0.106598971834,0.0889251167367
jack,1.48668203164,1.06220475361
desert,0.185999191409,0.22411692718
maureen,0.0091093814575,0.107726467541
own,2.97817930563,2.78787303516
heck,0.187252916918,0.109064886863
walker,0.00900907539445,0.0587694804374
empti,0.310839614041,0.289444419807
grunemann,0.0,0.125162007036
relief,0.0624955896411,0.0446144128519
narrow,0.052372433119,0.0692069912429
saavik,0.0267562081012,0.108298758215
seymour,0.260177882367,0.0149242662746
anonym,0.0881357005539,0.0883986989376
footag,0.0989255673972,0.0594118911345
territori,0.132615173222,0.113319641679
maniac,0.0621244297768,0.0741341597006
envelop,0.106978836738,0.0830690300739
despis,0.0617693679391,0.0393937055263
definit,0.671008718328,0.358234120829
return,0.596858071749,0.612888062341
nobodi,1.98369641722,1.49797089305
eventu,0.220977609704,0.132616154633
rita,0.10347604752,0.0193866894814
pepper,0.106609535351,0.014666710431
prep,0.00894233031966,0.0645698909903
stand,1.88155856036,1.39415771549
deepli,0.0796784867586,0.0294212162643
park,0.585722100587,0.494171941811
aunt,0.256142470388,0.156919577922
youth,0.133505391971,0.0396097233169
water,0.921117759522,1.09942095812
els,3.19076384078,3.01718175154
starl,0.0,0.191955375911
allei,0.0621601777397,0.074204632885
snow,0.176615384154,0.127637985448
pope,0.116136485467,0.0196055607278
wax,0.0178536245318,0.0686656523354
object,0.194016869572,0.270687711179
basic,0.309854590015,0.221870172603
file,0.264648983853,0.743149126755
dismiss,0.0803224183898,0.0295653286445
much,6.70468967196,5.14649365269
sometim,1.71784127814,1.25785219957
warrant,0.0619634330946,0.18783201915
drama,0.0898549106458,0.0295825776444
android,0.0177313579599,0.0695940769641
wast,0.494366273603,0.447053974712
brick,0.0266450062748,0.0839014364581
restless,0.0440673043247,0.0394501678765
unusu,0.21328815136,0.147516454915
orbit,0.0263203035449,0.0791989341757
headach,0.113507337032,0.121399954944
ambul,0.0183910710913,0.0727115049485
pier,0.0794350384441,0.0198178502753
talkin,0.195963932747,0.341197989489
instal,0.0530964905312,0.0396560233609
toss,0.107298160379,0.137798084045
pure,0.187221281814,0.177688338852
maxin,0.443937100137,0.00502501147211
canadian,0.173779791849,0.0392772391272
amount,0.106647384861,0.181599984575
shatter,0.0439340459655,0.024594136947
spoke,0.176656220666,0.191234686838
danc,1.24540864484,0.440829102135
ir,0.0706529904775,0.0297151688604
proven,0.062111385265,0.0296188099394
broke,0.575070772845,0.505182501357
ninotchka,0.424047346565,0.0
lili,0.185340229473,0.0440744190314
dat,0.126038144849,0.00501309438225
scum,0.0625487262403,0.0443155390647
psychic,0.20399756089,0.0741805397788
guest,0.457896278332,0.305359155279
architect,0.123582996823,0.0344231213153
vancouv,0.00875714971993,0.0823502784268
balconi,0.0439884314879,0.0436119958938
my,43.7152680673,27.74760031
resist,0.205655707818,0.0890811021442
juic,0.222521704479,0.093788718284
reliabl,0.097134289744,0.0589166840431
will,11.991296085,8.86555519934
launch,0.106876306674,0.192455811101
tire,1.15246786559,0.632405227798
villag,0.186168405458,0.132265415956
ordel,0.0,0.0
broad,0.143339229407,0.0928502945219
juri,0.114752292826,0.187134815177
mccoi,0.0707906564271,0.0879907267025
italian,0.186741049835,0.186866337418
item,0.0708906905071,0.0688396028724
process,0.256037748544,0.18206551189
sake,0.634937413185,0.500517156678
diseas,0.194283572866,0.196318172962
kelli,0.0275223325583,0.295665369616
contest,0.132225870842,0.0492281180455
champagn,0.3182753791,0.0492964866022
cabinet,0.105113882813,0.0786949096681
plead,0.0176944374157,0.0633153665467
era,0.0177153886629,0.0644577618455
sergeant,0.106768880852,0.207440695698
nervou,0.750907176602,0.343245664766
imposs,0.387758428999,0.284319587451
cruel,0.106692121042,0.0734234166057
claud,0.0,0.253476752409
movi,2.04612875447,1.02647644081
cruis,0.0530905632515,0.0493274487128
daughter,0.837234243312,0.856886428343
premier,0.0717124008886,0.0343520025924
law,0.565910386278,0.657081692514
intent,0.220982918005,0.156844899448
liz,0.0716145607656,0.0595597749799
nake,0.312283335336,0.0733740733575
petti,0.0793765414017,0.0541559228635
mirror,0.150065801653,0.210886295759
ha,7.20602079529,5.69231761331
each,1.63212639716,1.04991288353
never,10.443774347,7.83712657808
do,50.5339650444,37.7605709484
exact,0.212328910178,0.182096111282
rescu,0.088858956068,0.143811243313
drivin,0.00871342114481,0.0639141443361
limit,0.176657326381,0.181653099065
ti,0.319530692025,0.186538599111
manag,0.7041605597,0.478029203271
thirsti,0.0439733636605,0.0635391328771
bargain,0.0356972750893,0.0978627980762
origin,0.256259746762,0.25603131136
acceler,0.0446832908562,0.0544112224325
pilot,0.177196987545,0.221693744346
guid,0.141222512334,0.0891417056494
mummi,0.017713926423,0.0598233477393
mad,0.655381160619,0.465428849877
frighten,0.203514830401,0.258076414005
factori,0.107473695952,0.0926895942751
cotton,0.0529766182696,0.142467441665
rape,0.284273937763,0.199782072695
chef,0.0718510859079,0.0342175059967
leg,0.68244174436,0.457691653695
calm,0.485152067788,0.318575708211
fail,0.240364288089,0.202181047557
interior,0.0708739318583,0.0049128617328
germ,0.0177087784266,0.00484891154995
inch,0.0706622450586,0.147194053336
donald,0.0450565159676,0.0649498296574
smear,0.0618331716365,0.0442346569848
berserk,0.1058905622,0.0196304431218
finest,0.106209685188,0.049019018848
hard,2.41535901238,1.42858123052
bourn,0.0176052321381,0.135727603481
brilliant,0.265094537739,0.112283016868
solv,0.142753144362,0.152383344128
fireman,0.0613595068646,0.0196426837702
electr,0.169458165737,0.157758299722
moment,1.25733749221,0.899602705114
wound,0.275752669393,0.275888494876
begun,0.0622586677752,0.0686185675353
while,1.9258174331,1.77897274832
militari,0.125547921847,0.226616613595
scoop,0.123132847921,0.0538371801557
saw,2.12790193537,2.85124062484
machin,0.575983075013,0.560943265817
german,0.0548082884972,0.0990702587667
enemi,0.472904983157,0.266587500613
creatur,0.330688004898,0.225921341505
throat,0.211526565091,0.206816439101
stuf,0.0711758817456,0.0829687335709
impli,0.0888270355325,0.0837395414186
burnt,0.116292310025,0.0292377940134
mall,0.132434184579,0.0729469508994
navi,0.0790315813781,0.0594580622047
rude,0.167736852564,0.0738446915367
lean,0.123843889366,0.0645414662078
bullet,0.231212385399,0.358613763548
sissi,0.0919378712547,0.0245641559396
dough,0.158495124594,0.0438034534599
reynold,0.0531593773984,0.054036780783
promot,0.299214089492,0.0845689233659
burn,0.557195051813,0.69981076333
rise,0.15092596655,0.138532027431
guard,0.39290455197,0.522009542543
deton,0.0267669924267,0.0744895250807
gloriou,0.0792244858443,0.024412881889
confidenti,0.0697837673629,0.107562000611
lost,1.66937656775,1.40388701026
desk,0.256328109518,0.225632251848
thin,0.159504231918,0.132657540139
superhero,0.131095772745,0.00496759710997
wive,0.0705748254987,0.103102980144
pooch,0.00887085965869,0.0788148865535
col,0.0,0.0780647633269
gambl,0.0891630641513,0.097851039288
crimin,0.275008108545,0.353920943605
can,20.7316957313,17.137267464
tiger,0.0704152193213,0.054526526124
pair,0.363748725005,0.108077523868
below,0.0534539094537,0.113428847638
him,19.1519478726,19.3940582777
un,0.0264705412121,0.117532350048
mortgag,0.0968999068634,0.0193621141441
toto,0.21222931525,0.0097852453404
dine,0.0884071550748,0.0589542936669
gun,0.844022246388,1.86284527006
thirti,0.725733363235,0.531116743557
warp,0.132858265807,0.12419288555
sid,0.222043593762,0.602630228358
standard,0.168430814962,0.186435626709
deliv,0.284413838022,0.337464795435
couldv,0.105450178879,0.328024758389
sandra,0.0,0.0921607872227
wide,0.12328000074,0.113402886504
daydai,0.197366110623,0.0
nail,0.321556546689,0.285001578071
novemb,0.0266858175116,0.0836564642631
speck,0.0176311367925,0.00498178189895
broken,0.291533935708,0.386881476524
fulli,0.205100869827,0.0840443999333
di,1.04317001089,1.39558704566
concept,0.125262400463,0.0883593775526
plenti,0.450708721253,0.254904456097
sara,0.0,0.0342120242423
toilet,0.106384066684,0.162104239285
smyth,0.164988755949,0.0049269426781
dirt,0.13387679129,0.11317996028
skull,0.071226572134,0.123424786258
match,0.248530408225,0.319835729223
win,0.879000246944,0.52458537705
abduct,0.0272284180024,0.0443384121204
chamber,0.0451046182827,0.0981319731146
putter,0.190836867456,0.00474826650588
advanc,0.185733991628,0.162682946934
baxter,0.581838646603,0.00963690694067
group,0.502677936922,0.359290574654
onli,6.90301435294,6.087558348
commerci,0.231067911338,0.084003046608
uniqu,0.0803959147438,0.0934718248051
bet,1.57008406234,0.912195906597
back,11.1974394216,9.36821147903
aisl,0.0792028460644,0.0294846663527
darlin,0.0182210754744,0.103746357297
creation,0.0356709698309,0.0496672971484
target,0.150541211774,0.261397994067
sip,0.0442421852336,0.0342885248816
sam,0.240037022396,0.60206708163
worker,0.305923996447,0.108530880004
five,2.43814713754,1.84262094726
ladder,0.0263029847225,0.0494045635917
capit,0.0981411416462,0.118272884728
smaller,0.123934667514,0.0491101865446
merri,0.0613173847868,0.0637303503645
won,0.453556122582,0.275659425039
howard,0.187358543875,0.0543598686952
eleg,0.0618076735649,0.0443042924237
bee,0.097366509653,0.0389228798078
digit,0.0801583161674,0.0685885251569
lowel,0.0,0.132555835
outstand,0.0624702237882,0.0299359811662
meant,0.619246690607,0.491526960837
precaut,0.026690817827,0.058422736647
degre,0.178697779093,0.227298733475
suspend,0.0357768063799,0.0346354351144
week,2.80551102131,1.84055188158
evacu,0.00891873603374,0.0789805776949
wow,0.946329927756,0.177575792006
loui,0.150143997803,0.302324170551
iii,0.15018907678,0.0647000345308
per,0.159021838109,0.123255178365
tenth,0.0622409662783,0.0293222673628
open,2.13443832761,1.8350032826
possibl,1.20259567703,1.386572657
old,4.08025906528,3.17772165575
primit,0.0357437889145,0.0834459189518
keyser,0.0,0.0986818112824
fianc,0.114099689896,0.0245434508315
point,2.15516334296,1.57457120032
bone,0.275214629989,0.281114537951
alreadi,1.85916855091,1.91632445551
straight,0.671902818403,0.780689014191
henri,0.473983578977,0.157103620657
hack,0.0534674771535,0.173182845503
rank,0.0626435510849,0.0644036373045
scott,0.444740911688,0.187062022417
fold,0.0441725290968,0.0588593565414
nothin,0.337663293679,0.457521439068
kendal,0.0,0.0
bar,0.638070119271,0.555722373157
ant,0.307666278997,0.0196291098566
meredith,0.0,0.0739795643386
musta,0.0535504961851,0.133074327551
dollar,2.10733715899,1.23740209667
retard,0.097805147495,0.0293281306909
volum,0.0528530710695,0.0391688405461
ocean,0.178098921302,0.143315647903
acquaint,0.0810898062779,0.0487609995499
jon,0.0,0.230991036857
dozen,0.176859689975,0.186649979891
treat,0.603677129091,0.342971584945
fund,0.149424853133,0.13799235187
crush,0.124974424688,0.0889135810512
accomplish,0.168439267954,0.0691803607457
cabl,0.0991112828967,0.206077258597
stock,0.406805135847,0.162440492984
pig,0.39199626031,0.206115572523
recent,0.194864425943,0.201358884341
ed,0.705189506154,0.169549665762
escort,0.0702268236778,0.0985472160274
east,0.25770254224,0.181563749148
vodka,0.0968956995876,0.0443304497156
natur,1.03824584118,0.578361739568
fella,0.401682362608,0.242142420752
missil,0.115420681192,0.163106695489
ancient,0.0802774212148,0.118475829486
how,20.468622687,16.2742935247
rumor,0.123561656817,0.133228129538
torn,0.053502488138,0.059048000375
palei,0.0,0.0
well,27.91275399,14.659328688
fear,0.390252672482,0.486054127391
detroit,0.0263687995953,0.0692140287163
civil,0.274397369692,0.216345867772
current,0.124347210883,0.163128596335
advis,0.0979420912747,0.186578786851
elect,0.215013451048,0.0793256447971
pill,0.36999842964,0.121830329988
artist,0.33748910209,0.132740314661
bastaldi,0.174594925485,0.0
market,0.319629567917,0.195682801537
symptom,0.0529738826156,0.0791355852487
therapi,0.184984228116,0.0788663277119
toi,0.381877699203,0.157205679711
scumbag,0.0442723203999,0.0888554992126
satan,0.134312096828,0.088863359449
ouch,0.114461983846,0.0293049823514
jeff,0.174985122793,0.272569287193
cemeteri,0.0619489244463,0.0827161116719
sorta,0.0880404385063,0.0692295404994
deni,0.213134901153,0.196723134948
sister,1.32207799222,0.820167201018
givin,0.036001915121,0.0492828488351
boi,3.76610319735,2.45865776021
closest,0.0710772168052,0.0591955297882
mission,0.222801994551,0.454513863331
stabil,0.0533543210755,0.0494135591071
identif,0.0173058615333,0.0488116738909
set,1.49655037977,1.58017755631
rebel,0.0811991264009,0.0541320322288
salli,0.532496669775,0.0245807329475
joint,0.284154759674,0.181796366245
zoo,0.185438839989,0.0544237414235
version,0.0439152659593,0.12320651685
camper,0.115424427791,0.0150038319002
directli,0.105502931119,0.152857677233
kid,5.24505593992,3.39648302894
jim,0.399313263144,0.524554140854
viru,0.0354842962745,0.25324895274
desir,0.124470281761,0.12802530176
tide,0.0353667767944,0.0985341408974
cell,0.15046879571,0.485915239073
mulwrai,0.0,0.289969793257
sod,0.0442372465354,0.0590435842892
domini,0.0,0.0927047796891
dealt,0.0532015727163,0.0589372685037
pane,0.140763101357,0.00982433752368
trade,0.266421476507,0.300355497942
spose,0.0717565614808,0.0596066742842
eleanor,0.0268144179533,0.0742995917782
someth,10.5459931817,8.65300948382
milk,0.284131527494,0.0979995639651
honestli,0.211184110338,0.112402708072
sap,0.0979149099571,0.019333616051
graham,0.0350841951616,0.171626784259
tune,0.169883466717,0.0688238198698
secretari,0.407419483833,0.171782728667
chao,0.0349487815586,0.0587123775162
backup,0.0268595870539,0.183099645981
freez,0.158498071493,0.142821770095
obvious,0.555177016063,0.235839658062
believ,4.58759926163,4.66483568966
delmar,0.0,0.0192337113779
sting,0.132289788838,0.0345849677414
happiest,0.0717131397675,0.0294441257143
broadcast,0.0625522057027,0.0881618120775
haunt,0.141843274139,0.112465599348
haven,0.0621499304175,0.0494327930347
kong,0.0795880560015,0.0497861540916
gonna,8.00030325301,5.80527521416
without,2.048276624,1.78831105968
lip,0.356817859832,0.0845153651397
spill,0.0801209298748,0.0892200004394
psychiatrist,0.0701234556723,0.161562877776
suddenli,0.360596153835,0.205748150081
realli,12.3612670275,5.70972550441
byeby,0.0798535611835,0.0296644243718
coffe,1.00712327826,0.594067620785
opinion,0.27428623715,0.235034926283
borrow,0.414487663006,0.122473895501
lechter,0.0,0.0
cuff,0.0363560478014,0.043839168179
overload,0.026573563781,0.0593691205351
attract,0.556325884627,0.24467487002
rid,0.29151129951,0.322939650222
bertrand,0.00883431972011,0.0885462707363
mordechai,0.136640721863,0.0
amanda,0.0179228184059,0.0439808330874
nicknam,0.0629079664424,0.0394411531364
gather,0.160826116751,0.0986557177469
mr,8.69298081445,7.25471405905
miss,3.23291195753,2.48240717543
fascin,0.18642429159,0.0934388529939
hound,0.0701907034971,0.0294035611401
lid,0.0619598616429,0.0297376819587
joi,0.178537388132,0.0440347389947
weak,0.221866781533,0.216493605402
though,1.42178338067,0.914568194318
alfr,0.00911682253999,0.0639045325867
comfort,0.522945190337,0.289996934219
ich,0.00917411085277,0.0201783539716
gallon,0.0440960709033,0.038997377403
narcot,0.00885438921331,0.0638469988993
evelyn,0.0790550266599,0.128463878921
duck,0.141867835571,0.108697237135
bucket,0.0618499997606,0.029454425123
cabin,0.108219607639,0.185850541067
settlement,0.106589180293,0.0341855953309
send,1.23885472178,1.31021803562
milli,0.0272048723335,0.0194922949368
israel,0.0183895851529,0.199878811369
alcohol,0.114310930613,0.0587601639531
suspect,0.194901242354,0.461154024704
robinson,0.445210515197,0.0247044933565
doug,0.195475643509,0.221263520436
alan,0.209987464708,0.0584183945356
sleepi,0.052837517424,0.0490792580254
adventur,0.0806316379966,0.0735514400878
ridicul,0.528374567488,0.269228915523
crabtre,0.0,0.00493444444712
lawyer,0.583241869225,0.570173868751
reward,0.167922746584,0.0835541977694
cloth,0.776801298618,0.497900240462
riot,0.0712357428182,0.0590921478368
seek,0.169451268285,0.0833806692102
other,5.35253394204,4.92937806741
pet,0.124052069661,0.113827936787
everyth,4.62352144602,3.18279917689
found,2.00090992209,2.38242990989
basketbal,0.106221818129,0.014895148065
liar,0.229959656914,0.177487311365
wouldnt,3.72959158549,2.85510863412
fit,0.506326898034,0.392370698378
stop,4.01500385611,3.286345591
cleaner,0.0621889392035,0.0195210627554
paul,0.406632839023,0.567944151341
execut,0.246489773844,0.18205270163
alpha,0.00883392743643,0.0395218279847
movement,0.123455313652,0.11779517508
cheek,0.151225043853,0.0344007827308
recov,0.105738030412,0.112995291571
phillip,0.263333701664,0.0341313192034
seem,2.72575975683,1.83964139634
leo,0.10821170641,0.266137729248
rand,0.172799329748,0.00492924439063
bright,0.264129530823,0.211255898291
moon,0.361333844548,0.187343673186
fallen,0.142117177157,0.0926468298973
prayer,0.168181976814,0.0784012650291
betti,0.393000228683,0.0824334707472
fantast,0.282428335066,0.102505966108
theyv,0.645979592987,0.794741019478
drove,0.183289489241,0.221104766537
turkei,0.114945200936,0.137536347541
modern,0.159094847404,0.0440691374177
edi,0.0,0.084357959044
jonah,0.208271372757,0.00983685346066
exagger,0.07068098684,0.0296897915663
mine,1.70065857238,0.962077565509
envi,0.0891015876925,0.0592274536556
big,5.37753973318,2.86581505011
krueger,0.0,0.175644916899
faster,0.159063297179,0.231329047491
alli,0.0180487963295,0.088364977774
fine,4.06723885144,2.06249551149
iraqi,0.0,0.0146753759922
appear,0.470325646146,0.409200433717
independ,0.0794358152683,0.0832301641557
poni,0.0535985146107,0.0098026035356
invest,0.213022625392,0.122789297065
hooker,0.2371882347,0.0987888938974
dictat,0.0881208471294,0.0244671748175
medicin,0.0716878215641,0.151987067113
honei,1.4067676614,1.22296364862
shine,0.0875946038781,0.0930482053651
comedi,0.189424907206,0.0295271579014
unou,0.0452264657077,0.044618679643
who,14.2972526759,12.8973312118
late,1.94412435743,1.4874392938
boost,0.0439838738907,0.0993975838816
gentli,0.0794787593668,0.0294300442846
sun,0.317698376088,0.295699953095
dunno,0.474691178315,0.248363216474
improv,0.168075737656,0.0784677380491
chairman,0.096325355389,0.029444196921
honest,0.69996538117,0.396814471918
shout,0.115026667303,0.0536115391538
invas,0.0,0.0689911512239
hadnt,0.388879851517,0.455235974086
fox,0.0528924464005,0.0597496149067
powder,0.123786725323,0.0441879595189
quick,0.572559434799,0.37771577657
breaker,0.0176309723492,0.0295001402219
breach,0.0531600627134,0.0740675816462
dope,0.116344308994,0.162615610901
frustrat,0.0970697053594,0.0439658856455
cent,0.345875899084,0.127238696612
long,4.43587968959,3.99021543334
interest,1.99732331821,1.57402462421
freak,0.424797074394,0.255128199715
marsh,0.0728732621864,0.0537630480361
maria,0.0615156609227,0.0393929611306
shhhh,0.061801222352,0.0443105172948
cloak,0.141858659377,0.0990087591495
solid,0.088808970153,0.162990378624
id.1,5.93457576362,4.33430990421
nobl,0.105280306644,0.0345519615158
swing,0.232479415573,0.142033587199
evalu,0.0176794715563,0.0492822583765
member,0.259610415059,0.202097939417
skunk,0.0444771089725,0.0391552421226
zira,0.0,0.103645473612
conduct,0.0964869982796,0.108878636548
buyer,0.0177240037336,0.0641546264243
instanc,0.166544288751,0.0730049357706
financ,0.132612003503,0.104086826408
protest,0.0618564657682,0.0345473261869
karl,0.0263527983447,0.0939158549994
dent,0.0262516713124,0.0340828766578
jake,0.0175953160322,0.727687164938
goofi,0.140660562471,0.0246100318054
au,0.0443470325796,0.0348560797881
